participantID,videoID,videoURL
P28,V169,https://www.tiktok.com/@giorgiameloni_ufficiale/video/7375525361355935009
P28,V140,https://www.tiktok.com/@fratelliditalia/video/7376598390504836385
P28,V046,https://www.tiktok.com/@carlocalendaofficial/video/7372558656501452064
P28,V113,https://www.tiktok.com/@piueuropaofficial/video/7375605417923153185
P28,V246,https://www.tiktok.com/@piueuropaofficial/video/7368767794172759328
P28,V247,https://www.tiktok.com/@matteosalviniufficiale/video/7368768041393392928
P28,V118,https://www.tiktok.com/@fratelliditalia/video/7375899007144545568
P28,V029,https://www.tiktok.com/@giuseppeconte_it/video/7371717433394056481
P29,V068,https://www.tiktok.com/@fratelliditalia/video/7373622498673429792
P29,V230,https://www.tiktok.com/@matteorenziufficiale/video/7367646741702774049
P29,V134,https://www.tiktok.com/@antonio.tajani/video/7376597608267091232
P29,V201,https://www.tiktok.com/@matteosalviniufficiale/video/7377736027571490080
P29,V144,https://www.tiktok.com/@matteorenziufficiale/video/7376701999242317089
P29,V114,https://www.tiktok.com/@piueuropaofficial/video/7375503268811754785
P29,V245,https://www.tiktok.com/@piueuropaofficial/video/7368900900791815457
P29,V150,https://www.tiktok.com/@fratelliditalia/video/7376981597846916384
P29,V185,https://www.tiktok.com/@piueuropaofficial/video/7377308656116780320
P29,V127,https://www.tiktok.com/@carlocalendaofficial/video/7376218719204150561
P30,V036,https://www.tiktok.com/@giuseppeconte_it/video/7371918109315239200
P30,V135,https://www.tiktok.com/@carlocalendaofficial/video/7376605222497520929
P30,V202,https://www.tiktok.com/@matteorenziufficiale/video/7377778500557704481
P30,V269,https://www.tiktok.com/@carlocalendaofficial/video/7369891387543784737
P30,V240,https://www.tiktok.com/@matteosalviniufficiale/video/7368182745253661985
P30,V209,https://www.tiktok.com/@matteosalviniufficiale/video/7378461973190610209
P30,V146,https://www.tiktok.com/@antonio.tajani/video/7377075697895886113
P30,V274,https://www.tiktok.com/@partitodemocratico/video/7369965195579477281
P30,V119,https://www.tiktok.com/@fratelliditalia/video/7375879627350314272
P30,V190,https://www.tiktok.com/@carlocalendaofficial/video/7377686594955906337
